,Unnamed: 0,job_title,company,job_location,country,location_type,skills,job_link,employment_type
652,652,Data Engineer- O9,Acies Global,"Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Extract Transform Load (ETL)', 'Machine Learning', 'Data Pipelines', 'Data Analysis', 'Analytical Skills', 'Database Management Systems', 'Data Visualization', 'Communication', 'Application Programming Interface (API)', 'Git (Version Control System)', 'Service Level Management', 'Data Governance', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/company/Acies-Global/jobs/Data-Engineer-0c324ad6572b6367?fccid=b791e275e2e14f3d&vjs=3,Internship
653,653,Embedded Software Engineer,MicroGO LLP,"Chennai, Tamil Nadu",India,Domestic,"['Machine Learning', 'Communication', 'JavaScript (Programming Language)', 'Internet Of Things (IoT)']",https://www.indeed.co.in/company/MicroGO-LLP/jobs/Embedded-Software-Engineer-dd880ce159c5cac5?fccid=58e6411f29f76f02&vjs=3,Internship
654,654,Data Engineer,Xpert,"Kolkata, West Bengal",India,Domestic,"['Statistical Analysis', 'Data Analysis', 'Analytical Skills', 'Data Mining', 'JavaScript (Programming Language)', 'Predictive Modeling']",https://www.indeed.co.in/company/releaseMyAd/jobs/Data-Engineer-d52d1cb78e828dd5?fccid=1014cdcd74ac754e&vjs=3,Temporary
655,655,DevOps Engineer,S&P Global,India,India,Domestic,"['CompTIA Security+', 'Docker (Software)', 'Machine Learning', 'Agile Methodology', 'Jenkins', 'Terraform', 'Communication', 'JavaScript (Programming Language)', 'Git (Version Control System)', 'Customer Service', 'Kubernetes', 'SQL (Programming Language)', 'CI/CD', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=fe4811d33d07e8e2&fccid=b716e44d2c6283e7&vjs=3,Full-time
656,656,Senior Performance Engineer,ServiceNow,"Hyderabad, Telangana",India,Domestic,"['Load Testing', 'Machine Learning', 'Selenium (Software)', 'CI/CD', 'Agile Methodology', 'IBM Z/VM', 'Linux', 'Jenkins', 'Communication', 'Business Metrics', 'Test Automation', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=f48d79a6c9203ba5&fccid=7442885bc0fa7c14&vjs=3,Contract
657,657,Assistant Manager_Senior Engineer_Data Analyst-DAIS_PUNE,Vodafone,"Pune, Maharashtra",India,Domestic,"['Big Data', 'Critical Thinking', 'Machine Learning', 'Statistical Analysis', 'Communication', 'JavaScript (Programming Language)']",https://www.indeed.co.in/rc/clk?jk=7004b38f9abde11e&fccid=374d720d3973ca1c&vjs=3,Contract
658,658,Software Engineer I,The Scalers,"Bengaluru, Karnataka",India,Domestic,"['JavaScript (Programming Language)', 'Application Programming Interface (API)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=ec16f232310f90f9&fccid=4eba62a55d5737f3&vjs=3,Part-time
659,659,DevOps Engineer,Moveworks.ai,"Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Conversational AI', 'Machine Learning', 'CI/CD', 'Automation', 'Jenkins', 'Terraform', 'Application Programming Interface (API)', 'Virtual Private Networks (VPN)', 'Grafana', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=39a6283679ed345c&fccid=5b4ea6c0422a3b24&vjs=3,Temporary
660,660,DevOps Engineer(AWS),Cubic Corporation,"Hyderabad, Telangana",India,Domestic,"['Continuous Delivery', 'Interpersonal Communications', 'JavaScript (Programming Language)', 'Microservices', 'Docker (Software)', 'Git (Version Control System)', 'Virtual Private Networks (VPN)', 'Command-Line Interface', 'Network Security', 'Profit And Loss (P&L) Management', 'Automation', 'Jenkins', 'Communication', 'Kubernetes', 'Teamwork', 'Network Address Translation', 'CompTIA Security+', 'Operating Systems', 'Virtual Machines', 'Linux', 'Terraform', 'Containerization']",https://www.indeed.co.in/rc/clk?jk=e5292e38fed506c8&fccid=21df030fae150acc&vjs=3,Internship
661,661,ADAS Perception Engineer,Quest Global,"Thiruvananthapuram, Kerala",India,Domestic,"['Computer Vision', 'Machine Learning', 'Object Detection', 'Deep Learning', 'PyTorch (Machine Learning Library)']",https://www.indeed.co.in/rc/clk?jk=9b35cf833a9fbf79&fccid=2013a5d0f9fd5070&vjs=3,Contract
662,662,Sr. Computer Vision Engineer (Pytorch),visionify,"Hyderabad, Telangana",India,Domestic,"['Computer Vision', 'Docker (Software)', 'Machine Learning', 'Artificial Intelligence', 'MLOps (Machine Learning Operations)', 'NoSQL', 'Object Detection', 'Communication', 'Presentations', 'Deep Learning', 'Application Programming Interface (API)', 'PyTorch (Machine Learning Library)', 'JavaScript (Programming Language)', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=8dd4e31bca7e26c9&fccid=e88f3e40b8926a0b&vjs=3,Full-time
663,663,Wordpress Developer,Bartleby Technologies Pvt Ltd.,"Bengaluru, Karnataka",India,Domestic,"['Process Improvement', 'Google Analytics', 'Redis', 'HyperText Markup Language (HTML)', 'Docker (Software)', 'Machine Learning', 'JSON', 'Mentorship', 'NoSQL', 'Jenkins', 'Git (Version Control System)', 'Application Programming Interface (API)', 'Leadership', 'JavaScript (Programming Language)', 'CI/CD', 'Network Address Translation']",https://www.indeed.co.in/company/Studymode-Technologies-Pvt.-Ltd./jobs/Wordpress-Developer-1ecf28a63df679dd?fccid=9e6f22f5455e3f69&vjs=3,Part-time
664,664,Configuration Engineer RDL (Python),Numerator,"Vadodara, Gujarat",India,Domestic,"['Big Data', 'HyperText Markup Language (HTML)', 'Test-Driven Development (TDD)', 'Machine Learning', 'Docker (Software)', 'JSON', 'Apache Subversion', 'NoSQL', 'Communication', 'Application Programming Interface (API)', 'Git (Version Control System)', 'JavaScript (Programming Language)', 'Version Control']",https://www.indeed.co.in/rc/clk?jk=137f5f4427fed551&fccid=11f2ca9fb7278374&vjs=3,Full-time
665,665,Senior AI Engineer,codemantra,Remote,India,Domestic,"['Scikit-Learn (Python Package)', 'Computer Vision', 'Long Short-Term Memory (LSTM)', 'Machine Learning', 'Communication', 'Deep Learning', 'PyTorch (Machine Learning Library)', 'Apache Hadoop']",https://www.indeed.co.in/rc/clk?jk=520da055bed519cb&fccid=d48056ca59ec90aa&vjs=3,Full-time
666,666,R&D Engineer (IEEE Developer),QUEST INNOVATIVE SOLUTIONS,"Kochi, Kerala",India,Domestic,"['Computer Vision', 'Graphical User Interface', 'Machine Learning', 'Embedded Systems', 'JavaScript (Programming Language)', 'Command-Line Interface']",https://www.indeed.co.in/company/QUEST-INNOVATIVE-SOLUTIONS/jobs/R&D-Engineer-9a4c264c1539b498?fccid=b9424869a619c1a1&vjs=3,Part-time
667,667,Senior Java Developer,SMARTe Inc.,"Navi Mumbai, Maharashtra",India,Domestic,"['Big Data', 'Machine Learning', 'NoSQL', 'Software As A Service (SaaS)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/company/SMARTe-Inc./jobs/Senior-Java-Developer-af01c9ae4db9bd40?fccid=98ca1575b4434dbf&vjs=3,Temporary
668,668,Senior Software Developer,nCircle Tech Pvt. Ltd.,"Pune, Maharashtra",India,Domestic,"['Software Architecture', 'Additive Manufacturing (3D Printing)', 'JavaScript (Programming Language)', 'Strategic Thinking', 'Network Address Translation']",https://www.indeed.co.in/company/nCircle-Tech-Pvt.-Ltd./jobs/Senior-Software-Developer-6bcde0b959cd4849?fccid=daaacee388ab7348&vjs=3,Contract
669,669,Senior Software Engineer,Teachze,"Chennai, Tamil Nadu",India,Domestic,"['Machine Learning', 'JavaScript (Programming Language)', 'Application Programming Interface (API)']",https://www.indeed.co.in/company/Teachze/jobs/Senior-Software-Engineer-77208d96f2a6c1bb?fccid=7fbe2e6e153b4308&vjs=3,Part-time
670,670,AVP - Data Engineering and Analytics,Citi,"Pune, Maharashtra",India,Domestic,"['Extract Transform Load (ETL)', 'Big Data', 'Graphical User Interface', 'Stakeholder Management', 'Apache Spark', 'Machine Learning', 'Business Intelligence', 'Computer-Aided Design', 'Marketing', 'Communication', 'Presentations', 'Project Management', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=56a589c726fa47ac&fccid=5bcd1ef0a7f4fb99&vjs=3,Internship
671,671,Automation Engineer,Mercedes-Benz Research and Development India Private Limited,"Bengaluru, Karnataka",India,Domestic,"['Scikit-Learn (Python Package)', 'Machine Learning', 'Data Analysis', 'Data Visualization', 'Statistical Analysis', 'Automation', 'Communication', 'Data Mining', 'Service Level Management', 'Predictive Analytics', 'Deep Learning', 'Research', 'Predictive Modeling', 'Internet Of Things (IoT)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=2bfabb73036c97c8&fccid=9ab138c02aaca829&vjs=3,Contract
672,672,Software Engineer FT,Nbyula,"Domlur, Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Graphical User Interface', 'Redis', 'Docker (Software)', 'Machine Learning', 'Artificial Intelligence', 'Selenium (Software)', 'Analytical Skills', 'Automation', 'Linux', 'Unit Testing', 'Terraform', 'Service Level Management', 'Application Programming Interface (API)', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/company/Nbyula/jobs/Software-Engineer-Ft-0276489b1be3d1e8?fccid=5379a4e408db0979&vjs=3,Contract
673,673,Senior Product R&D Engineer (ASR),Cerence,"Hinjewadi, Pune, Maharashtra",India,Domestic,"['CompTIA Security+', 'Big Data', 'Shell Script', 'Long Short-Term Memory (LSTM)', 'Information Privacy', 'Machine Learning', 'Computer-Aided Design', 'Data Analysis', 'Communication', 'Application Programming Interface (API)', 'Data Mining', 'Deep Learning', 'Leadership', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=6d4cfd86064cbb0f&fccid=96deaee4ceac5d13&vjs=3,Full-time
674,674,Software Test Engineer FT,Nbyula,"Domlur, Bengaluru, Karnataka",India,Domestic,"['JavaScript (Programming Language)', 'Docker (Software)', 'Machine Learning', 'Git (Version Control System)', 'Time Management', 'Graphical User Interface', 'CI/CD', 'Command-Line Interface', 'HyperText Markup Language (HTML)', 'Selenium (Software)', 'Analytical Skills', 'Automation', 'Communication', 'Application Programming Interface (API)', 'Service Level Management', 'Test Automation', 'Network Address Translation', 'Redis', 'Database Management Systems', 'Linux', 'Terraform']",https://www.indeed.co.in/company/Nbyula/jobs/Software-Test-Engineer-Ft-43607c67c3fe7e54?fccid=5379a4e408db0979&vjs=3,Temporary
675,675,Software Engineer,Cerence,"Hinjewadi, Pune, Maharashtra",India,Domestic,"['Process Improvement', 'CompTIA Security+', 'Public Cloud', 'Shell Script', 'Docker (Software)', 'Information Privacy', 'Machine Learning', 'MLOps (Machine Learning Operations)', 'Automation', 'Linux', 'Jenkins', 'Git (Version Control System)', 'Application Programming Interface (API)', 'Leadership', 'Kubernetes', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=6fa42e0e64ab57d5&fccid=96deaee4ceac5d13&vjs=3,Internship
676,676,Principal ML Engineer,Response Informatics,"Kolkata, West Bengal",India,Domestic,"['CompTIA Security+', 'Network Security', 'Stakeholder Management', 'Machine Learning', 'Data Analysis', 'Training And Development', 'Communication', 'Software Architecture', 'Data Mining', 'Predictive Analytics', 'Deep Learning', 'Research', 'Network Address Translation', 'Graphical User Interface', 'Exploratory Data Analysis']",https://www.indeed.co.in/rc/clk?jk=4421bfee4805a61d&fccid=93247fd5fba76538&vjs=3,Temporary
677,677,Linux Engineer,NTT Ltd.,"Hyderabad, Telangana",India,Domestic,"['CompTIA Security+', 'Operating Systems', 'Load Balancing', 'Computer-Aided Design', 'IBM Z/VM', 'Profit And Loss (P&L) Management', 'Virtual Machines', 'Creativity', 'Linux', 'Communication', 'Git (Version Control System)', 'Service Level Management', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=d641512ebf54300a&fccid=906e0ed766138448&vjs=3,Internship
678,678,Backend Engineer,Apollo.io,Remote,India,Domestic,"['Elasticsearch', 'Sales', 'Docker (Software)', 'Machine Learning', 'Creativity', 'Automation', 'NoSQL', 'Terraform', 'Communication', 'Application Programming Interface (API)', 'Mentorship', 'Kubernetes', 'JavaScript (Programming Language)', 'Graphical User Interface', 'Microservices']",https://www.indeed.co.in/rc/clk?jk=6a824748760e8f97&fccid=3c23afd52cd89050&vjs=3,Internship
679,679,Software Application Engineer- Apprenticeship (6 months),Nbyula,"Domlur, Bengaluru, Karnataka",India,Domestic,"['Graphical User Interface', 'Redis', 'HyperText Markup Language (HTML)', 'Docker (Software)', 'Machine Learning', 'Selenium (Software)', 'Analytical Skills', 'Database Management Systems', 'NoSQL', 'Terraform', 'Communication', 'Application Programming Interface (API)', 'Service Level Management', 'Research', 'Time Management', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/company/Nbyula/jobs/Software-Application-Engineer-6ee06495c6fbd530?fccid=5379a4e408db0979&vjs=3,Temporary
680,680,"Senior Engineer,Software Engineering",Brightree,"Bengaluru, Karnataka",India,Domestic,"['Software As A Service (SaaS)', 'JavaScript (Programming Language)', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=c961d239d57d1de3&fccid=e11fb69458043be6&vjs=3,Contract
681,681,Sr Research Engineer,BLAIZE,"Hyderabad, Telangana",India,Domestic,"['CompTIA Security+', 'Big Data', 'Scikit-Learn (Python Package)', 'PyTorch (Machine Learning Library)', 'Computer Vision', 'Pandas (Python Package)', 'MATLAB', 'Machine Learning', 'Analytical Skills', 'Automation', 'Deep Learning', 'Application Programming Interface (API)', 'Feature Engineering', 'Reinforcement Learning', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=f92254373a89df26&fccid=d8179ca76a23a06d&vjs=3,Internship
682,682,LiDAR SW Development - Engineer,Mercedes-Benz Research and Development India Private Limited,"Bengaluru, Karnataka",India,Domestic,"['Machine Learning', 'Linux', 'Object Detection', 'Communication', 'Service Level Management', 'Deep Learning', 'Software Development Life Cycle', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=7741e5648cf0a190&fccid=9ab138c02aaca829&vjs=3,Contract
683,683,Senior Consultant - Data Analyst,AstraZeneca,"Chennai, Tamil Nadu",India,Domestic,"['Machine Learning', 'Data Analysis', 'Git (Version Control System)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=05be0f6609101ba2&fccid=003656df63cede32&vjs=3,Temporary
684,684,Customer Solutions Architect,Netcore Cloud,"Bengaluru, Karnataka",India,Domestic,"['Machine Learning', 'Software As A Service (SaaS)', 'Git (Version Control System)', 'Application Programming Interface (API)', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=a65faddd42a2a8a6&fccid=8702af9182eb5692&vjs=3,Contract
685,685,Application Integration Engineer,Sorcero,"Delhi, Delhi",India,Domestic,"['Big Data', 'HyperText Markup Language (HTML)', 'Machine Learning', 'Application Programming Interface (API)', 'Interpersonal Communications', 'Google Cloud Platform (GCP)', 'Deep Learning', 'Artificial Intelligence', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=4ed35ade1c81d90b&fccid=a29e0c4d2fcf2cc4&vjs=3,Part-time
686,686,Research Engineer/Specialist - Digital Engineering & Simulation,GKN Aerospace,"Bengaluru, Karnataka",India,Domestic,"['Relationship Building', 'Apache Spark', 'Machine Learning', 'Creativity', 'Automation', 'Communication', 'Git (Version Control System)', 'Deep Learning', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=c3a128adb295e4fd&fccid=c63673380ae8fbab&vjs=3,Part-time
687,687,Security Engineer,Verizon,"Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Machine Learning', 'Automation', 'Communication', 'Application Programming Interface (API)', 'Git (Version Control System)', 'Service Level Management', 'Leadership', 'JavaScript (Programming Language)', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=3249221d5cb2de13&fccid=f7029f63fe5c906e&vjs=3,Contract
688,688,Data Engineer,Brightree,"Bengaluru, Karnataka",India,Domestic,"['Process Improvement', 'Big Data', 'Pandas (Python Package)', 'Apache Spark', 'Machine Learning', 'Docker (Software)', 'Artificial Intelligence', 'NoSQL', 'Terraform', 'Communication', 'Application Programming Interface (API)', 'Git (Version Control System)', 'Command-Line Interface', 'Reinforcement Learning', 'JavaScript (Programming Language)', 'CI/CD', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=713ff93df38c692d&fccid=e11fb69458043be6&vjs=3,Part-time
